0.388874,0.001743,0.433298,-0.001610,0.490075,0.000457,0.526722,0.004762,0.554115,0.049717,0.576759,0.226846,0.617945,0.433765,0.651123,0.655386,0.656985,0.868165,0.716054,0.927552,0.761131,0.964069,0.791947,0.983474,0.823885,0.994721,0.824761,0.999122,0.824786,0.999776
0.401371,0.001839,0.445795,-0.001610,0.502576,-0.000305,0.539216,0.004222,0.566650,0.038074,0.587547,0.196872,0.626386,0.404195,0.660741,0.625164,0.669780,0.844583,0.728586,0.912502,0.773660,0.955753,0.804605,0.979402,0.836412,0.993200,0.837431,0.998767,0.837652,0.999690
0.413868,0.001935,0.458292,-0.001610,0.515069,0.000553,0.551705,0.003046,0.579177,0.028975,0.599111,0.167520,0.634822,0.375361,0.669966,0.595331,0.682603,0.818746,0.741123,0.895519,0.786183,0.946079,0.817283,0.974540,0.848932,0.991315,0.850109,0.998315,0.850586,0.999578
0.426365,0.002031,0.470790,-0.001610,0.527566,0.000601,0.564203,0.003027,0.591696,0.022074,0.611441,0.140061,0.643652,0.345950,0.678791,0.566525,0.695057,0.791211,0.753665,0.876388,0.798701,0.934913,0.829981,0.968814,0.861053,0.989102,0.862797,0.997743,0.863203,0.999437
0.438863,0.002128,0.483287,-0.001610,0.540063,0.000649,0.576700,0.003123,0.604211,0.016677,0.624143,0.114829,0.652877,0.316154,0.687620,0.537304,0.706733,0.763538,0.765819,0.855745,0.811213,0.922042,0.841909,0.962511,0.871994,0.986744,0.874305,0.997102,0.874271,0.999284
0.451360,0.002224,0.495784,-0.001610,0.552560,0.000697,0.589198,0.003219,0.616721,0.012783,0.636813,0.093471,0.662490,0.286505,0.696450,0.507999,0.717622,0.736224,0.777194,0.834643,0.822937,0.908516,0.852266,0.956246,0.881365,0.984385,0.884236,0.996428,0.883778,0.999124
0.463857,0.002320,0.508281,-0.001610,0.565057,0.000745,0.601696,0.003315,0.629228,0.009872,0.649457,0.075410,0.672493,0.257051,0.705281,0.478611,0.728126,0.708503,0.787788,0.813347,0.833484,0.894903,0.861445,0.950000,0.889558,0.982018,0.892983,0.995739,0.892106,0.998961
0.476354,0.002416,0.520779,-0.001610,0.577554,0.000793,0.614194,0.003411,0.641731,0.007828,0.662078,0.060182,0.683279,0.227262,0.714109,0.449473,0.738240,0.680759,0.797993,0.791357,0.843245,0.881147,0.869839,0.943767,0.896966,0.979656,0.900546,0.995050,0.899239,0.998802
0.488852,0.002512,0.533276,-0.001610,0.590052,0.000841,0.626692,0.003507,0.654233,0.006363,0.674676,0.047730,0.694845,0.197634,0.722935,0.420584,0.747961,0.653157,0.807808,0.768955,0.852222,0.867405,0.877446,0.937641,0.903590,0.977301,0.907316,0.994380,0.905585,0.998642
0.501349,0.002608,0.545773,-0.001610,0.602552,0.000080,0.639190,0.003603,0.666733,0.005707,0.687255,0.037707,0.707184,0.169061,0.732159,0.390876,0.757694,0.624695,0.817233,0.746384,0.860804,0.853239,0.884664,0.931337,0.909821,0.974952,0.913298,0.993691,0.911116,0.998491
0.513846,0.002704,0.558270,-0.001610,0.615046,0.000937,0.651688,0.003700,0.679234,0.004647,0.699817,0.029707,0.719898,0.142273,0.741778,0.360501,0.767026,0.596948,0.826268,0.723712,0.868994,0.838948,0.891493,0.924922,0.915658,0.972491,0.918884,0.993014,0.916267,0.998335
0.526343,0.002800,0.570768,-0.001610,0.627543,0.000986,0.664186,0.003796,0.691733,0.004049,0.712366,0.023327,0.732588,0.118596,0.751390,0.331117,0.775958,0.570033,0.834912,0.701203,0.876401,0.825266,0.897929,0.918507,0.921103,0.970075,0.924077,0.992309,0.921438,0.998171
0.538841,0.002897,0.583265,-0.001610,0.640040,0.001034,0.676684,0.003892,0.704230,0.004145,0.724903,0.018450,0.745251,0.098145,0.761393,0.301626,0.784895,0.542727,0.843165,0.679080,0.883416,0.811640,0.904375,0.911691,0.926155,0.967625,0.928874,0.991627,0.926234,0.998000
0.551338,0.002993,0.595762,-0.001610,0.652537,0.001082,0.689181,0.003988,0.716727,0.004241,0.737431,0.014672,0.757892,0.080517,0.771784,0.272386,0.793832,0.515343,0.851026,0.657405,0.890428,0.797445,0.910427,0.904932,0.930817,0.965302,0.933676,0.990875,0.930593,0.997844
0.563835,0.003089,0.608259,-0.001610,0.665034,0.001130,0.701679,0.004084,0.729224,0.004338,0.749951,0.011819,0.770512,0.065308,0.782563,0.243435,0.802771,0.487881,0.858888,0.635249,0.897049,0.783250,0.916082,0.898373,0.935475,0.962786,0.938080,0.990157,0.935013,0.997665
0.576332,0.003185,0.620757,-0.001610,0.677531,0.001178,0.714177,0.004180,0.741721,0.004434,0.762466,0.009659,0.783113,0.052577,0.794124,0.214556,0.811707,0.460575,0.866752,0.612611,0.903278,0.769622,0.921343,0.891877,0.939743,0.960390,0.942088,0.989451,0.939451,0.997480
0.588830,0.003281,0.633254,-0.001610,0.690028,0.001226,0.726675,0.004276,0.754217,0.004530,0.774975,0.008194,0.795695,0.042150,0.806462,0.186019,0.821046,0.432392,0.874616,0.589699,0.909507,0.755781,0.926203,0.885695,0.943619,0.958039,0.946100,0.988707,0.943460,0.997307
0.601327,0.003377,0.645751,-0.001610,0.702529,0.000464,0.739173,0.004372,0.766714,0.004626,0.787483,0.006845,0.808263,0.033451,0.819179,0.158929,0.830786,0.403286,0.882480,0.566511,0.915734,0.741141,0.931070,0.879247,0.947495,0.955629,0.949711,0.988024,0.947069,0.997136
0.613824,0.003473,0.658248,-0.001610,0.715022,0.001322,0.751671,0.004469,0.779211,0.004722,0.799983,0.006594,0.820818,0.026307,0.831873,0.134755,0.840518,0.374824,0.890345,0.543186,0.921570,0.727216,0.935943,0.872598,0.951369,0.953175,0.952925,0.987366,0.950688,0.996961
